Record ID,Data Source,Allocated NN,Postcode,Latitude,Longitude
2425,Schools 15 Nov,Gracemount,EH16 6QE,55.90513336,-3.160853665
2427,Schools 15 Nov,Gilmerton,EH16 6GA,55.90833725,-3.151703246
2429,Schools 15 Nov,Liberton,EH16 6NA,55.91151021,-3.16115622
2430,Schools 15 Nov,Gilmerton,EH17 8UU,55.90289224,-3.141065421
2433,Schools 15 Nov,Gracemount,EH16 6GJ,55.90871175,-3.148163026
2434,Schools 15 Nov,Gracemount,EH16 6QA,55.90607226,-3.160385846
2435,Schools 15 Nov,Gilmerton,EH17 8LU,55.90261972,-3.144288293
2436,Schools 15 Nov,Gilmerton,EH17 8UU,55.90289224,-3.141065421
2438,Schools 15 Nov,Granton,EH5 1LH,55.97628062,-3.237468144
2443,Schools 15 Nov,Stockbridge,EH3 5AB,55.958782,-3.204297478
2446,Schools 15 Nov,Granton,EH5 1EH,55.97898941,-3.228067189
2451,Schools 15 Nov,Corstorphine,EH12 7JH,55.93695985,-3.277100503
2452,Schools 15 Nov,Craigleith,EH4 2JD,55.95864886,-3.235896255
2453,Schools 15 Nov,Craigleith,EH4 3HG,55.95430699,-3.237871985
2454,Schools 15 Nov,Craigleith,EH4 2JP,55.9613744,-3.238289853
2455,Schools 15 Nov,South Queensferry,EH30 9RQ,55.99029257,-3.400887089
2456,Schools 15 Nov,Portobello,EH15 2HR,55.94809814,-3.10055256
2458,Schools 15 Nov,Drylaw,EH4 2RD,55.96395115,-3.247407403
2461,Schools 15 Nov,South Queensferry,EH30 9XP,55.99149095,-3.413980264
2462,Schools 15 Nov,Liberton,EH16 6WA,55.91227974,-3.152892035
2464,Schools 15 Nov,Gracemount,EH16 6TZ,55.90617969,-3.152774996
2469,Schools 15 Nov,Abbeyhill,EH7 5AX,55.95814181,-3.170016348
2470,Schools 15 Nov,Leith,EH7 6BT,55.96261759,-3.161356871
2472,Schools 15 Nov,Pilton,EH4 4JA,55.97352693,-3.244126267
2474,Schools 15 Nov,Leith,EH6 8EU,55.96680073,-3.159880105
2475,Schools 15 Nov,Abbeyhill,EH7 5AS,55.95825387,-3.170516269
2476,Schools 15 Nov,Portobello,EH15 2QE,55.94965974,-3.10677817
2479,Schools 15 Nov,Restalrig,EH6 7QH,55.96778098,-3.149239234
2480,Schools 15 Nov,Leith,EH6 8DG,55.96695096,-3.161102196
2481,Schools 15 Nov,Liberton,EH16 6EW,55.90758868,-3.158703517
2484,Schools 15 Nov,Granton,EH5 1HQ,55.97977261,-3.227018243
2485,Schools 15 Nov,Pilton,EH5 2GF,55.97193117,-3.225824595
2487,Schools 15 Nov,East Craigs,EH12 8LF,55.94342806,-3.311450104
2488,Schools 15 Nov,Pilton,EH5 2HW,55.97281742,-3.228865058
2491,Schools 15 Nov,Colinton,EH13 9QJ,55.90578398,-3.236181556
2492,Schools 15 Nov,Currie,EH14 5RX,55.89449325,-3.317234531
2495,Schools 15 Nov,Currie,EH14 6AE,55.89615709,-3.298484173
2496,Schools 15 Nov,Baberton,EH14 3EB,55.90826518,-3.286939036
2497,Schools 15 Nov,Baberton,EH14 3DE,55.90972593,-3.284731758
2498,Schools 15 Nov,Baberton,EH14 3EN,55.90859019,-3.282486585
2499,Schools 15 Nov,Currie,EH14 5TJ,55.89566315,-3.326277656
2500,Schools 15 Nov,Currie,EH14 5RX,55.89449325,-3.317234531
2501,Schools 15 Nov,Currie,EH14 5RE,55.89503267,-3.320563094
2504,Schools 15 Nov,Balerno,EH14 7DX,55.88256529,-3.346661441
2505,Schools 15 Nov,Baberton,EH14 3BU,55.91153382,-3.28714332
2506,Schools 15 Nov,Currie,EH14 5QR,55.89922186,-3.316195302
2507,Schools 15 Nov,Baberton,EH14 3BS,55.91010457,-3.282888534
2508,Schools 15 Nov,South Queensferry,EH30 9RG,55.98994245,-3.400858393
2510,Schools 15 Nov,South Queensferry,EH29 9HA,55.95757922,-3.4092355
2511,Schools 15 Nov,South Queensferry,EH30 9XX,55.98697817,-3.407082969
2512,Schools 15 Nov,South Queensferry,EH30 9UY,55.98733986,-3.417082811
2513,Schools 15 Nov,South Queensferry,EH30 9RU,55.98899271,-3.407717233
2515,Schools 15 Nov,South Queensferry,EH30 9JN,55.98617849,-3.387257487
2516,Schools 15 Nov,The Grange,EH9 2LZ,55.92942705,-3.182899446
2517,Schools 15 Nov,Blackford,EH9 2PY,55.92862013,-3.182714805
2518,Schools 15 Nov,Blackford,EH9 2PT,55.9300235,-3.179732469
2519,Schools 15 Nov,Marchmont,EH9 1AS,55.93556909,-3.200039237
2520,Schools 15 Nov,Tollcross,EH9 1EA,55.93843158,-3.201360476
2521,Schools 15 Nov,Morningside,EH10 5PD,55.92130579,-3.213216303
2523,Schools 15 Nov,Marchmont,EH9 1DQ,55.93739473,-3.198030548
2524,Schools 15 Nov,Newington,EH16 5NX,55.92678942,-3.170239574
2526,Schools 15 Nov,The Grange,EH9 1TX,55.93599581,-3.188462432
2527,Schools 15 Nov,Easter Road,EH75RN,55.95956491,-3.170603902
2528,Schools 15 Nov,Dalry,EH11 2JX,55.93880088,-3.22408937
2529,Schools 15 Nov,Blackford,EH9 3EG,55.92788032,-3.178338929
2530,Schools 15 Nov,Morningside,EH10 4SW,55.92626802,-3.201992311
2531,Schools 15 Nov,Bruntsfield,EH3 9PF,55.94048476,-3.210998125
2533,General 4,Merchiston,EH10 5DL,55.93300366,-3.216991452
2536,General 4,Blackford,EH9 3EP,55.92603746,-3.185916975
2537,Older1,The Grange,EH9 3EH,55.92845717,-3.179092676
2537,Older1,The Grange,EH9 3EH,55.92845717,-3.179092676
2538,Older1,Morningside,EH10 4AQ,55.92917339,-3.206275715
2539,Older1,Bruntsfield,EH10 4DY,55.93505959,-3.208955904
2542,Older1,Barnton,EH4 6BD,55.96253883,-3.312448938
2543,Older1,Bruntsfield,EH3 9LL,55.94103182,-3.2028499
2544,Older1,Morningside,EH10 5HU,55.92603875,-3.211635751
2546,Older1,Liberton,EH16 5PU,55.92663618,-3.167450194
2546,Older1,Liberton,EH16 5PU,55.92663618,-3.167450194
2547,Older1,New Town,EH3 6SH,55.95783507,-3.202810492
2549,Older1,Leith Links,EH6 7PA,55.96684959,-3.155636016
2550,Older1,Newington,EH9 2NN,55.9330441,-3.178639761
2551,Older1,Duddingston,EH15 1PP,55.94575247,-3.122518718
2552,Older1,Leith,EH6 5RN,55.97335522,-3.178391319
2553,Older1,Leith,EH6 5RY,55.9737971,-3.180103286
2554,Older1,Pilrig,EH6 5AP,55.96617351,-3.17863759
2558,Making it Clear for OP,Leith,EH6 4AH,55.97505784,-3.182625461
2560,Making it Clear for OP,Leith,EH7 6BP,55.95986639,-3.156757369
2562,Making it Clear for OP,Restalrig,EH7 6HH,55.96587544,-3.151233368
2566,Making it Clear for OP,Trinity,EH5 3ST,55.97290954,-3.209559558
2569,Making it Clear for OP,Trinity,EH5 3AH,55.97272058,-3.201317593
2571,Making it Clear for OP,Leith,EH6 4DZ,55.97359567,-3.185176693
2572,Making it Clear for OP,Portobello,EH7 6LS,55.95950424,-3.142602762
2577,Making it Clear for OP,Duddingston,EH15 1SU,55.94607104,-3.134825387
2584,Making it Clear for OP,Lochend,EH7 6DF,55.96063504,-3.156235677
2585,Making it Clear for OP,Craigentinny,EH7 6JG,55.95890075,-3.148559557
2587,Making it Clear for OP,Leith,EH7 6BR,55.96093602,-3.158631409
2588,Making it Clear for OP,Craigentinny,EH7 6JQ,55.95939474,-3.146652049
2590,Making it Clear for OP,Old Town,EH1 1TG,55.95041463,-3.185028762
2592,Making it Clear for OP,Liberton,EH16 6AW,55.90961521,-3.155324536
2594,Making it Clear for OP,Prestonfield,EH16 5LN,55.9316275,-3.156507872
2595,Making it Clear for OP,Gorgie,EH14 2BA,55.92526162,-3.261303777
2596,Making it Clear for OP,Morningside,EH10 5FT,55.9262003,-3.213481286
2597,Making it Clear for OP,Corstorphine,EH12 7RG,55.93577259,-3.294430547
2598,Making it Clear for OP,Portobello,EH15 3LR,55.94087313,-3.117606529
2600,Making it Clear for OP,Portobello,EH15 1JT,55.94451346,-3.1164785
2604,Making it Clear for OP,The Grange,EH9 2HG,55.92907831,-3.191115604
2608,Making it Clear for OP,South Queensferry,EH30 9NA,55.98564583,-3.401776959
2610,Making it Clear for OP,Portobello,EH7 6TF,55.95729888,-3.124470655
2612,Making it Clear for OP,Newhaven,EH5 3RX,55.97979255,-3.206793523
2614,Making it Clear for OP,Drylaw,EH4 2ST,55.96235107,-3.252786459
2615,Making it Clear for OP,Easter Road,EH6 8RR,55.96387562,-3.171791368
2616,Making it Clear for OP,Leith,EH6 8QE,55.96620066,-3.171076637
2617,Making it Clear for OP,Leith,EH6 8TB,55.96823289,-3.169023192
2618,Making it Clear for OP,Restalrig,EH6 8EL,55.96772416,-3.160099993
2619,Making it Clear for OP,Leith,EH6 8SJ,55.96286941,-3.177431801
2620,Making it Clear for OP,Leith,EH6 8RH,55.9633339,-3.173008498
2621,Making it Clear for OP,Leith,EH7 5LJ,55.96273746,-3.176194308
2622,Making it Clear for OP,Leith,EH6 8JL,55.96779862,-3.167440001
2623,Making it Clear for OP,New Town,EH7 4HU,55.96243087,-3.192204185
2624,Making it Clear for OP,Trinity,EH5 3AE,55.9749269,-3.206337526
2625,Making it Clear for OP,Leith,EH6 4PL,55.97585414,-3.186720045
2626,Making it Clear for OP,Trinity,EH6 4QR,55.97404404,-3.193651073
2628,Making it Clear for OP,Trinity,EH5 3DZ,55.97748863,-3.197955848
2629,Making it Clear for OP,Leith,EH7 5NH,55.95980819,-3.174311421
2630,Making it Clear for OP,Easter Road,EH7 5RS,55.95948798,-3.168294997
2631,Making it Clear for OP,Old Town,EH8 8AW,55.94925918,-3.177146732
2633,Making it Clear for OP,Easter Road,EH7 5PQ,55.96014362,-3.173056142
2635,Making it Clear for OP,Abbeyhill,EH8 8EG,55.95464368,-3.172201084
2636,Making it Clear for OP,The Grange,EH9 2NW,55.93318139,-3.179316228
2640,Making it Clear for OP,Granton,EH5 1BF,55.97602092,-3.253388632
2646,Making it Clear for OP,Pilton,EH5 1LG,55.97534082,-3.237101614
2648,Making it Clear for OP,Leith,EH6 4EH,55.97822914,-3.183619695
2651,Making it Clear for OP,Pilton,EH4 2SU,55.96326944,-3.253488963
2652,Making it Clear for OP,Pilton,EH5 1RJ,55.97793922,-3.232456994
2653,Making it Clear for OP,Pilton,EH5 1RJ,55.97793922,-3.232456994
2654,Making it Clear for OP,Leith,EH5 1RJ,55.97793922,-3.232456994
2659,Making it Clear for OP,South Queensferry,EH30 9QN,55.98382994,-3.389144884
2660,Making it Clear for OP,South Queensferry,EH30 9PY,55.98578768,-3.395610796
2661,Making it Clear for OP,South Queensferry,EH30 9QN,55.98382994,-3.389144884
2662,Making it Clear for OP,South Queensferry,EH30 9RY,55.9904335,-3.41216218
2663,Making it Clear for OP,South Queensferry,EH30 9PJ,55.98164381,-3.386982905
2664,Making it Clear for OP,Kirkliston,EH29 9DQ,55.95465324,-3.407367354
2665,Making it Clear for OP,South Queensferry,EH30 9QA,55.98548248,-3.391608529
2666,Making it Clear for OP,Kirkliston,EH29 9AS,55.95536916,-3.405263104
2671,Making it Clear for OP,Kirkliston,EH29 9AG,55.95715568,-3.402252485
2672,Making it Clear for OP,Kirkliston,EH29 9HA,55.95757922,-3.4092355
2674,Making it Clear for OP,Clermiston,EH4 7BU,55.9569764,-3.28261286
2675,Making it Clear for OP,Clermiston,EH4 7RZ,55.9564044,-3.290922738
2677,Making it Clear for OP,Blackhall,EH4 2UU,55.95752599,-3.247456976
2679,Making it Clear for OP,Silverknowes,EH4 5LL,55.96948803,-3.2709781
2680,Making it Clear for OP,Clermiston,EH4 7QX,55.95770808,-3.297693481
2681,Making it Clear for OP,Clermiston,EH4 7QX,55.95770808,-3.297693481
2683,Making it Clear for OP,Davidson's Mains,EH4 5BU,55.9648617,-3.273469776
2684,Making it Clear for OP,Leith,EH6 6SA,55.97436557,-3.16853518
2685,Making it Clear for OP,Leith,EH7 5LN,55.96242795,-3.175672305
2686,Making it Clear for OP,Leith,EH6 8RQ,55.96410733,-3.173880952
2687,Making it Clear for OP,Trinity,EH6 4TH,55.97583367,-3.197199595
2689,Making it Clear for OP,Duddingston,EH15 3LT,55.94244502,-3.121622484
2690,Making it Clear for OP,Duddingston,EH15 3RY,55.93859415,-3.108287579
2694,Making it Clear for OP,Leith,EH7 5HT,55.95993278,-3.180081722
2695,Making it Clear for OP,Leith,EH6 8SL,55.96276743,-3.17681997
2696,Making it Clear for OP,Colinton,EH13 0NR,55.90887535,-3.250389475
2702,Making it Clear for OP,Barnton,EH4 6BD,55.96253883,-3.312448938
2704,Making it Clear for OP,Stockbridge,EH4 1HT,55.95703107,-3.222422407
2707,Making it Clear for OP,Leith,EH6 8SS,55.96308662,-3.174442764
2709,Making it Clear for OP,Portobello,EH7 6TX,55.95807368,-3.128177093
2710,Council Contact Centre,East Craigs,EH12 8XL,55.95408954,-3.304251064
2711,Council Contact Centre,Blackhall,EH4 2BY,55.95883657,-3.246698249
2712,Council Contact Centre,Corstorphine,EH12 7SY,55.94055449,-3.284839749
2713,Council Contact Centre,Corstorphine,EH12 7SB,55.94238085,-3.280305038
2717,Council Contact Centre,Corstorphine,EH12 5DH,55.94924954,-3.21971103
2720,Council Contact Centre,Corstorphine,EH12 8XT,55.9496849,-3.301860964
2722,Council Contact Centre,Corstorphine,EH12 7UL,55.94130872,-3.290052188
2723,Council Contact Centre,Corstorphine,EH12 5YR,55.94250156,-3.259878806
2724,Council Contact Centre,Corstorphine,EH12 6LB,55.9458161,-3.276575405
2725,Council Contact Centre,Corstorphine,EH12 7UL,55.94130872,-3.290052188
2726,Council Contact Centre,Corstorphine,EH12 7BE,55.93408521,-3.275293085
2728,Council Contact Centre,Corstorphine,EH12 7TE,55.93895457,-3.290902484
2729,Council Contact Centre,Corstorphine,EH12 6DA,55.94208681,-3.272257821
2730,Council Contact Centre,Corstorphine,EH4 8HQ,55.95594882,-3.300069154
2731,Council Contact Centre,Corstorphine,EH12 5YR,55.94250156,-3.259878806
2732,Council Contact Centre,Corstorphine,EH12 7UL,55.94130872,-3.290052188
2734,Council Contact Centre,Leith,EH7 4NJ,55.96214809,-3.186124261
2735,Council Contact Centre,Leith,EH7 5GX,55.96085188,-3.174166829
2736,Council Contact Centre,Leith,EH6 8SP,55.96387693,-3.175427892
2737,Council Contact Centre,Leith,EH7 5HN,55.96218738,-3.179221242
2738,Council Contact Centre,Leith,EH7 5QB,55.96186712,-3.171346208
2739,Council Contact Centre,Leith,EH7 6EZ,55.96310406,-3.15164767
2740,Council Contact Centre,Leith,EH6 6JF,55.97736073,-3.176718296
2741,Council Contact Centre,Leith,EH7 4PF,55.96327506,-3.179174229
2742,Council Contact Centre,Leith,EH6 7BX,55.97718718,-3.166617117
2749,Council Contact Centre,Leith,EH6 8DW,55.96614249,-3.172468679
2750,Council Contact Centre,Leith,EH6 8PD,55.9654914,-3.175733173
2751,Council Contact Centre,Leith,EH6 8PE,55.96698049,-3.172221669
2752,Council Contact Centre,Leith,EH6 8SS,55.96308662,-3.174442764
2753,Council Contact Centre,Leith,EH7 5LX,55.96203505,-3.172584744
2754,Council Contact Centre,Leith,EH6 4PL,55.97585414,-3.186720045
2755,Council Contact Centre,Leith,EH6 8HL,55.96961503,-3.169193057
2756,Council Contact Centre,Leith,EH7 4AT,55.9608309,-3.183873408
2757,Council Contact Centre,Leith,EH6 8AW,55.96893354,-3.162395267
2758,Council Contact Centre,Leith,EH6 7BD,55.97428265,-3.165904737
2759,Council Contact Centre,Leith,EH6 7AE,55.97296728,-3.168172547
2760,Council Contact Centre,Leith,EH6 8ET,55.96627541,-3.159367744
2761,Council Contact Centre,Leith,EH6 6DF,55.97417451,-3.173512884
2762,Council Contact Centre,Leith,EH6 8DS,55.96851652,-3.164689878
2763,Council Contact Centre,Leith,EH6 7HD,55.97397843,-3.162915137
2764,Council Contact Centre,Leith,EH6 4SZ,55.97751453,-3.181306232
2765,Council Contact Centre,Leith,EH6 5EA,55.9675855,-3.174739286
2766,Council Contact Centre,Leith,EH6 7JP,55.97457048,-3.1620676
2767,Council Contact Centre,Leith,EH6 6EJ,55.97602266,-3.174754688
2768,Council Contact Centre,Leith,EH6 5DG,55.96622383,-3.177133171
2769,Council Contact Centre,Leith,EH7 5NH,55.95980819,-3.174311421
2770,Council Contact Centre,Leith,EH6 7HF,55.97385818,-3.163280077
2772,Council Contact Centre,Leith,EH7 5SU,55.95739722,-3.167046741
2773,Council Contact Centre,Leith,EH6 6PL,55.97731136,-3.170579104
2774,Council Contact Centre,Leith,EH7 5EJ,55.95786928,-3.173163526
2775,Council Contact Centre,Leith,EH1 3PA,55.9592932,-3.184931691
2776,Council Contact Centre,Leith,EH6 6ET,55.9758485,-3.174172519
2777,Council Contact Centre,Leith,EH7 5RG,55.95818917,-3.171651552
2778,Council Contact Centre,Leith,EH6 8RB,55.96462144,-3.175562607
2779,Council Contact Centre,Leith,EH6 6LU,55.97729035,-3.171844468
2780,Council Contact Centre,Leith,EH6 5RU,55.974025,-3.177882896
2781,Council Contact Centre,Leith,EH5 1ER,55.98008245,-3.21569728
2783,Council Contact Centre,Leith,EH6 5RS,55.97353324,-3.177627593
2784,Council Contact Centre,Leith,EH6 7PS,55.96740583,-3.151887625
2785,Council Contact Centre,Leith,EH7 5QJ,55.96195892,-3.170195617
2786,Council Contact Centre,Leith,EH7 5QW,55.96176584,-3.168764109
2787,Council Contact Centre,Leith,EH6 5EL,55.9664078,-3.175744947
2788,Council Contact Centre,Leith,EH6 5LG,55.97307929,-3.176235771
2789,Council Contact Centre,Leith,EH7 5HZ,55.9595971,-3.179478839
2790,Council Contact Centre,Leith,EH6 4LH,55.9796939,-3.192927658
2791,Council Contact Centre,Leith,EH7 4LZ,55.96227008,-3.182779999
2792,Council Contact Centre,Leith,EH7 5RN,55.95956491,-3.170603902
2793,Council Contact Centre,Leith,EH7 5AG,55.96093392,-3.174986259
2795,Council Contact Centre,Leith,EH5 2BS,55.97551663,-3.223085624
2796,Council Contact Centre,Leith,EH6 6PT,55.98647927,-3.189065227
2797,Council Contact Centre,Leith,EH6 5JY,55.97343902,-3.177144018
2798,Council Contact Centre,Leith,EH6 8AR,55.96858192,-3.161567617
2799,Council Contact Centre,Leith,EH6 8QA,55.96706773,-3.17060618
2800,Council Contact Centre,Leith,EH7 5LN,55.96242795,-3.175672305
2801,Council Contact Centre,Morningside,EH10 5JN,55.92475233,-3.211787648
2802,Council Contact Centre,Morningside,EH10 6BP,55.92625675,-3.194838049
2803,Council Contact Centre,Morningside,EH10 6AJ,55.92259517,-3.210024025
2804,Council Contact Centre,Morningside,EH10 4BZ,55.93255659,-3.210382586
2806,Council Contact Centre,Morningside,EH10 4QQ,55.92840229,-3.209772894
2807,Council Contact Centre,Morningside,EH10 5JB,55.92535527,-3.21169444
2808,Council Contact Centre,Morningside,EH10 5HW,55.92738189,-3.210285257
2809,Council Contact Centre,Morningside,EH10 4PU,55.9290221,-3.209792211
2810,Council Contact Centre,Newington,EH9 3DD,55.92581025,-3.17587549
2811,Council Contact Centre,Newington,EH8 9PT,55.93960638,-3.180215924
2812,Council Contact Centre,Newington,EH16 5AA,55.93821881,-3.175915282
2813,Council Contact Centre,Newington,EH16 5BS,55.93867302,-3.174456186
2814,Council Contact Centre,Newington,EH8 9QA,55.93937564,-3.178976163
2815,Council Contact Centre,Newington,EH9 3AW,55.92642276,-3.175717995
2816,Council Contact Centre,Newington,EH9 1QT,55.93783314,-3.179601676
2817,Council Contact Centre,Newington,EH16 5BL,55.94083087,-3.175257973
2818,Council Contact Centre,Newington,EH8 9EY,55.94275668,-3.183401886
2819,Council Contact Centre,Newington,EH9 1QT,55.93783314,-3.179601676
2820,Council Contact Centre,Clermiston,EH4 7PD,55.96029695,-3.286455021
2821,Council Contact Centre,Clermiston,EH4 7EH,55.95418816,-3.282872993
2822,Council Contact Centre,Clermiston,EH12 8QD,55.95210022,-3.283188291
2823,Council Contact Centre,Clermiston,EH4 7EW,55.95353442,-3.283524028
2824,Council Contact Centre,Clermiston,EH4 7LJ,55.9536498,-3.29054276
2825,Council Contact Centre,Granton,EH5 1BA,55.97680712,-3.252949331
2826,Council Contact Centre,Granton,EH5 1QE,55.97733757,-3.244937716
2827,Council Contact Centre,Granton,EH5 2AF,55.97252375,-3.215892788
2828,Council Contact Centre,Granton,EH5 3PL,55.97392002,-3.210055794
2829,Council Contact Centre,Granton,EH5 1NZ,55.97849109,-3.229381546
2830,Council Contact Centre,Granton,EH5 1BT,55.97644912,-3.252809553
2831,Council Contact Centre,Granton,EH5 2PD,55.97301536,-3.23960719
2832,Council Contact Centre,Granton,EH5 1FE,55.97627054,-3.250928849
2833,Council Contact Centre,Granton,EH5 1GH,55.98352987,-3.224172073
2834,Council Contact Centre,Granton,EH5 1FQ,55.97758232,-3.250939148
2835,Council Contact Centre,Granton,EH5 1HZ,55.97723629,-3.238043529
2837,Council Contact Centre,Granton,EH5 1GH,55.98352987,-3.224172073
2839,Council Contact Centre,Granton,EH6 6PA,55.98537796,-3.193311077
2840,Council Contact Centre,Granton,EH5 1JQ,55.97781059,-3.2336388
2841,Council Contact Centre,Granton,EH5 1PT,55.98196406,-3.237008588
2842,Council Contact Centre,Tollcross,EH3 9LR,55.94176458,-3.202344264
2843,Council Contact Centre,Tollcross,EH3 8DG,55.94378929,-3.210300696
2845,Council Contact Centre,Tollcross,EH3 9QJ,55.94295787,-3.204366631
2846,Council Contact Centre,Gilmerton,EH17 8PN,55.90383067,-3.139669433
2847,Council Contact Centre,Gilmerton,EH17 8JG,55.90523775,-3.148764164
2848,Council Contact Centre,Gilmerton,EH16 5ER,55.93270807,-3.161037996
2849,Council Contact Centre,Gilmerton,EH17 8LL,55.9050905,-3.142377625
2850,Council Contact Centre,Duddingston,EH15 1NW,55.94965549,-3.126090644
2852,Council Contact Centre,Duddingston,EH8 7RL,55.948295,-3.133353179
2853,Council Contact Centre,Duddingston,EH8 7QF,55.94960793,-3.137138767
2854,Council Contact Centre,Duddingston,EH15 3LX,55.94182537,-3.123557857
2855,Council Contact Centre,Southside,EH8 9JD,55.94139605,-3.180990834
2856,Council Contact Centre,Southside,EH16 6SS,55.90839497,-3.157047898
2857,Council Contact Centre,Southside,EH8 9SX,55.94724142,-3.183298505
2858,Council Contact Centre,Southside,EH8 9PT,55.93960638,-3.180215924
2859,Council Contact Centre,Balerno,EH14 7AZ,55.87850075,-3.331239088
2860,Council Contact Centre,Balerno,EH14 7AB,55.88368222,-3.337347679
2861,Council Contact Centre,Balerno,EH14 7LY,55.88417213,-3.343519633
2862,Council Contact Centre,Merchiston,EH11 1ER,55.93705584,-3.222465462
2863,Council Contact Centre,Broughton,EH7 4AY,55.96142675,-3.184516335
2864,Council Contact Centre,Broughton,EH1 3RL,55.95839106,-3.189036641
2865,Council Contact Centre,Broughton,EH7 4ND,55.96310843,-3.185304612
2866,Council Contact Centre,Broughton,EH7 4AU,55.96182009,-3.183791481
2867,Council Contact Centre,Dalry,EH11 2HY,55.94207941,-3.224208816
2868,Council Contact Centre,Restalrig,EH7 6AN,55.95824879,-3.151022939
2869,Council Contact Centre,Trinity,EH5 3LH,55.97339307,-3.212474952
2871,Council Contact Centre,Craiglockhart,EH14 1XP,55.92594308,-3.237527576
2873,Council Contact Centre,The Inch,EH16 6AU,55.91893677,-3.157810012
2874,Council Contact Centre,Carrick Knowe,EH12 7BY,55.93609179,-3.268059148
2875,Council Contact Centre,Marchmont,EH9 1DS,55.9378141,-3.201101224
2878,Council Contact Centre,Fountainbridge,EH3 9BH,55.94562413,-3.203696828
2879,Council Contact Centre,Colinton,EH10 5EQ,55.93162796,-3.218901115
2880,Council Contact Centre,Sighthill,EH11 4NZ,55.92115406,-3.288326332
2881,Council Contact Centre,City Centre,EH6 6HD,55.9762985,-3.175980943
2884,Council Contact Centre,Meadowbank,EH8 7ES,55.95460803,-3.146382385
2885,Council Contact Centre,South Queensferry,EH30 9PE,55.98229867,-3.391862797
2886,Council Contact Centre,Pilton,EH4 4SG,55.97317534,-3.261917391
2888,Council Contact Centre,Meadowbank,EH8 8JA,55.95489827,-3.161446008
2889,Council Contact Centre,Polwarth,EH11 1HN,55.93811088,-3.217551851
2891,Council Contact Centre,Polwarth,EH11 1DZ,55.9389818,-3.222157917
2893,Council Contact Centre,Gorgie,EH11 2QS,55.937347,-3.240084454
2894,Council Contact Centre,Abbeyhill,EH6 8LF,55.96292039,-3.171137741
2895,Council Contact Centre,The Shore,EH6 6PR,55.9761967,-3.168734624
2896,Council Contact Centre,Abbeyhill,EH8 8DY,55.95357804,-3.174651277
2898,Council Contact Centre,Gorgie,EH11 2RL,55.93719948,-3.242240939
2899,Council Contact Centre,Trinity,EH5 3EE,55.97975537,-3.204164038
2900,Council Contact Centre,Inverleith,EH3 5PN,55.96909191,-3.214919939
2901,Council Contact Centre,Bonnington,EH6 5JW,55.97192538,-3.181328138
2903,Council Contact Centre,Bellevue,EH7 4LA,55.96470566,-3.189262359
2905,Council Contact Centre,Stockbridge,EH3 5BD,55.95918878,-3.204966846
2907,Council Contact Centre,Liberton,EH16 6GE,55.90781635,-3.149752217
2908,Council Contact Centre,Inverleith,EH3 5NH,55.96792455,-3.20477378
2910,Council Contact Centre,Stockbridge,EH3 5AG,55.95839616,-3.206079461
2911,Council Contact Centre,Pilton,EH4 4EH,55.97193245,-3.248080891
2914,Council Contact Centre,Newington,EH9 3EB,55.92881444,-3.177438977
2915,Council Contact Centre,Colinton,EH13 9AN,55.91042228,-3.235113324
2916,Council Contact Centre,Abbeyhill,EH8 8HJ,55.95531295,-3.168905959
2917,Council Contact Centre,South Queensferry,EH30 9SB,55.98977243,-3.414959536
2920,Council Contact Centre,Liberton,EH17 8UG,55.90028396,-3.146170715
2921,Council Contact Centre,Portobello,EH8 7AZ,55.95587186,-3.148646025
2923,Council Contact Centre,Gracemount,EH16 6QT,55.90466764,-3.149195175
2925,Council Contact Centre,Bruntsfield,EH10 4DX,55.93562676,-3.208845507
2928,Council Contact Centre,Craigleith,EH4 2EX,55.95548037,-3.231967349
2931,Council Contact Centre,Haymarket,EH12 5JZ,55.94608493,-3.219883739
2934,Council Contact Centre,Davidson's Mains,EH4 4GR,55.96761717,-3.259781809
2946,Council Contact Centre,Restalrig,EH7 6PB,55.95801677,-3.144096588
2947,Council Contact Centre,Liberton,EH17 7JA,55.91218824,-3.146329983
2948,Council Contact Centre,Gorgie,EH11 2LX,55.9395711,-3.227956027
2949,Council Contact Centre,Old Town,EH3 9DW,55.94576082,-3.200738787
2952,Council Contact Centre,Silverknowes,EH4 5NG,55.96868226,-3.267202541
2953,Council Contact Centre,Portobello,EH15 1TG,55.95578341,-3.116226366
2954,Council Contact Centre,Corstorphine,EH4 6DX,55.96469072,-3.317936691
2957,Council Contact Centre,Bonnington,EH7 4LJ,55.96871785,-3.188776634
2959,Council Contact Centre,Polwarth,EH11 1NS,55.93362088,-3.228135929
2961,Council Contact Centre,Clermiston,EH4 7LQ,55.9528189,-3.29266118
2962,Council Contact Centre,Portobello,EH15 1UE,55.95764862,-3.119611607
2965,Council Contact Centre,The Inch,EH16 5SL,55.9209396,-3.15023678
2966,Council Contact Centre,Liberton,EH9 3BE,55.92065329,-3.168246424
2968,Council Contact Centre,Leith,EH6 5EF,55.96792437,-3.175951164
2969,Council Contact Centre,Craigentinny,EH7 6LN,55.96119137,-3.147666299
2970,Council Contact Centre,Gorgie,EH11 1TF,55.93787429,-3.230511822
2976,Council Contact Centre,City Centre,EH8 9UJ,55.94821922,-3.178780555
2977,Council Contact Centre,New Town,EH1 3JD,55.95630332,-3.188428058
2978,Council Contact Centre,Marchmont,EH9 1JJ,55.93842665,-3.191690709
